Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4644323293&doi=10.1162%2f1532443041827907&partnerID=40&md5=df94d81e740be17cc058899311224890","Approximate Policy iteration; Least-Squares Methods; Markov Decision Processes; Reinforcement Learning; Value-Function Approximation",2-s2.0-4644323293
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033724356&partnerID=40&md5=a8ca89a2c273f40598aea908ab8eadc9",,2-s2.0-0033724356
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347608169&doi=10.1142%2fS0218488501000831&partnerID=40&md5=350964209a6f61277ef1975de805c550","Belief; Evidence; Logic; Probability; Reasoning; Uncertainty",2-s2.0-0347608169
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029333530&doi=10.1145%2f210332.210335&partnerID=40&md5=8334151e06b94abdc1667c8cbc04cebf","deductive databases; frame-based languages; logic programming; nonmonotonic inheritance; Object-oriented programming; proof theory; semantics; typing",2-s2.0-0029333530
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21844440579&partnerID=40&md5=5223e7d9e880ac1672dd721421118f2c","Approximation algorithm; Core set; Kernel methods; Minimum enclosing ball; Scalability",2-s2.0-21844440579
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024774330&doi=10.1016%2f0893-6080%2889%2990014-2&partnerID=40&md5=55d265cbc558a6558446e6efda522dac","Back propagation; Learning; Neural networks; Principal component analysis",2-s2.0-0024774330
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000531852&doi=10.1016%2f0004-3702%2882%2990040-6&partnerID=40&md5=b9858375f091fb245370bf89538e92c2",,2-s2.0-0000531852
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929145888&doi=10.1007%2fs10115-013-0693-z&partnerID=40&md5=c11fc649fe9a2efed25f7550b0678b2c","Community detection; Community scoring function; Ground-truth communities; Modularity; Network communities",2-s2.0-84929145888
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034830461&doi=10.1016%2fS0031-3203%2899%2900223-X&partnerID=40&md5=ac10987d6b437bf60ef7df34cbedcb29",,2-s2.0-0034830461
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031156047&doi=10.1006%2fcogp.1997.0658&partnerID=40&md5=eb92eb6d7cc94deed46118927e6ddb54",,2-s2.0-0031156047
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750625354&doi=10.1016%2fj.engappai.2006.03.003&partnerID=40&md5=f23d778d668c4f14bbfb57bf8e22bab6","Co-evolution; Particle swarm optimization; Penalty function",2-s2.0-33750625354
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036165170&doi=10.1023%2fA%3a1013200319198&partnerID=40&md5=1a62cc6367126e169173d0b8ba16fdab","Color models; Histograms; Skin detection",2-s2.0-0036165170
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861783004&doi=10.1016%2fj.neunet.2012.02.016&partnerID=40&md5=98f868ae3ed59f2b9150da01e84c5ef5","Benchmarking; Convolutional neural networks; Machine learning; Traffic sign recognition",2-s2.0-84861783004
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860701629&partnerID=40&md5=345e1db8f36b9f973dabeb88261fbbbf","Consistency; Dimension reduction; Random forests; Randomization; Rate of convergence; Sparsity",2-s2.0-84860701629
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035644076&partnerID=40&md5=eae6fb80849b2dbc038fcd23df261d41",,2-s2.0-0035644076
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880834761&partnerID=40&md5=8b966c6eede13a909b78670309749e8c",,2-s2.0-84880834761
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894359867&doi=10.1016%2fj.patrec.2014.01.008&partnerID=40&md5=a6c5b8595f23ba1b1ac4fdfb2a518e9f","Deep learning; Time-series; Unsupervised feature learning",2-s2.0-84894359867
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003268983&doi=10.1023%2fA%3a1022691120807&partnerID=40&md5=09b7d305d32dcdf3923fa2b27fb9428c","constraint back-propagation; explanation-based generalization; explanation-based learning; goal regression; operationalization; similarity-based generalization",2-s2.0-0003268983
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029484103&doi=10.1016%2f0950-7051%2896%2981920-4&partnerID=40&md5=e5b29c69b53da918187300c744439c5f","fuzzy neural networks; inferencing; knowledge insertion; rule extraction; rule refinement",2-s2.0-0029484103
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846221503&doi=10.1007%2fs11263-006-8711-1&partnerID=40&md5=82f324eecc2700100c06106eb091be36","Bayesian inference; Color; Image segmentation; Level set methods; Motion; Texture",2-s2.0-33846221503
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020843799&doi=10.1016%2fS0165-0114%2883%2980081-5&partnerID=40&md5=b6788d2d9763850668f6fe4548ca5640","Expert systems; Fuzzy logic; Fuzzy sets; Knowledge representation",2-s2.0-0020843799
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19344364327&doi=10.1016%2fj.artmed.2004.07.002&partnerID=40&md5=c4f492546cce44b7276d740e42838ba5","Breast cancer survivability; Data mining; k-Fold cross-validation; SEER",2-s2.0-19344364327
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029833606&doi=10.1016%2fj.promfg.2017.07.198&partnerID=40&md5=8050bdfad87d2c836e7157bd0070c227","Cyber-Physical Systems; Digital Twin; Industry 4.0; Production Systems",2-s2.0-85029833606
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28944454561&doi=10.1016%2fj.plrev.2005.10.001&partnerID=40&md5=8568d746e1f0bd1619a76c9cb03f9fd1","Ant colony optimization; Discrete optimization; Hybridization",2-s2.0-28944454561
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021494812&doi=10.1177%2f027836498400300303&partnerID=40&md5=6e8c3bad7d8d922e31eed22aa65f4ccc",,2-s2.0-0021494812
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955049562&doi=10.1016%2fj.neunet.2010.05.001&partnerID=40&md5=1d91e57607411cc17db687e528bb0c8b","Memory; Neural network hardware; Neural networks; Resistance",2-s2.0-77955049562
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035900852&doi=10.1016%2fS0165-0114%2801%2900098-7&partnerID=40&md5=dd14e0d84ee98aa81d2c67de3acaa59c",,2-s2.0-0035900852
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030167884&doi=10.1007%2fBF00123143&partnerID=40&md5=fc33dfc2294d67730ff816e2504925cb",,2-s2.0-0030167884
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027967014&doi=10.1109%2fICRA.2017.7989385&partnerID=40&md5=ad468e27473a84d6fc0f7ae47c47c3d9",,2-s2.0-85027967014
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035430237&doi=10.1006%2fcogp.2001.0748&partnerID=40&md5=63f38fb082d64aff723b299331630528","Language; Mandarin; Metaphor; Time; Whorf",2-s2.0-0035430237
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034274591&doi=10.1023%2fA%3a1007608224229&partnerID=40&md5=9b2ce0f4bac4bd6980ba3f8ca7c369a4",,2-s2.0-0034274591
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000196513&doi=10.1016%2f0165-0114%2895%2900154-9&partnerID=40&md5=2f3f9a318bd5c776052f1d9d71e5fc05","Interval-valued fuzzy set; Intuitionistic fuzzy set; Vague set",2-s2.0-0000196513
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073597598&partnerID=40&md5=74c61ce0c07254ae805a2d8089991fd4",,2-s2.0-85073597598
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72349091918&doi=10.1109%2fAVSS.2009.58&partnerID=40&md5=7617cd9408c5094d51d8bc278c26daa2",,2-s2.0-72349091918
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22344437832&doi=10.1016%2fj.cogpsych.2004.12.001&partnerID=40&md5=6e1bb5d779385816552a7a35b2fd7ae6","Attention; Capacity; Individual differences; Intellectual abilities; Scholastic abilities; Short-term memory; Storage capacity; Variation in working memory; Working memory",2-s2.0-22344437832
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012050906&doi=10.1016%2fj.jml.2017.01.001&partnerID=40&md5=784fae371aafcb61c455881b2946710c","Hypothesis testing; Linear mixed effect model; Power",2-s2.0-85012050906
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033252705&doi=10.1068%2fp2935&partnerID=40&md5=55a20ccc2b38b70127fc3efefbb704bd",,2-s2.0-0033252705
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055776066&partnerID=40&md5=048d0c1b42d42d95c277869704fdf551",,2-s2.0-85055776066
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961786644&partnerID=40&md5=d1bdf9ca5433bf3cd3ed4e9e6bc8c73a",,2-s2.0-84961786644
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024732792&doi=10.1016%2f0004-3702%2889%2990049-0&partnerID=40&md5=a6b0e786977ebe9b4f6334771fb43559",,2-s2.0-0024732792
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017419683&doi=10.1145%2f321992.321996&partnerID=40&md5=2e5c025f623eaee63f22e5978e5df0c4","optimization; program manipulation; program transformation; recursion",2-s2.0-0017419683
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031209604&doi=10.1023%2fa%3a1007330508534&partnerID=40&md5=009905b0bd0006285bd0b77fa5f95e06","Bayesian Learning; Experimental design; Query learning; Selective sampling",2-s2.0-0031209604
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149151266&doi=10.1007%2fs11263-007-0109-1&partnerID=40&md5=5334b9db0eb9ce1dd78c172aea22f656","Boosting; Conditional random field; Context; Image understanding; Layout; Object recognition; Piecewise training; Segmentation; Semantic image segmentation; Textons; Texture",2-s2.0-58149151266
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075335232&doi=10.1007%2fs10994-019-05855-6&partnerID=40&md5=7ab7d1bef70f34761006ed7ca143194d","Classification; Machine learning; Semi-supervised learning",2-s2.0-85075335232
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050613632&doi=10.1007%2fs10845-018-1433-8&partnerID=40&md5=c96c93dffec1e1fba9e3a3994a6511a7","Big data; Cloud systems; Cyber-physical systems; Industry 4.0; Internet of things (IoT); Smart factory",2-s2.0-85050613632
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036779091&doi=10.1016%2fS0031-3203%2801%2900178-9&partnerID=40&md5=817a463855dacc7cacec1a3c305b1edd","Digital image processing; Feature extraction; Image compression; Image understanding; Invariant pattern recognition; Neural networks; Object recognition; Optimization; Preprocessing; Segmentation",2-s2.0-0036779091
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032207814&doi=10.1023%2fa%3a1008097225773&partnerID=40&md5=08cf4b3cc45f1bcfb90b7efc9b250bcf","Computer vision; Diffuseness; Edge detection; Feature detection; Gaussian derivative; Multiscale representation; Normalized derivative; Ridge detection; Scale selection; Scale-space",2-s2.0-0032207814
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000984421&doi=10.1016%2f0749-596X%2891%2990027-H&partnerID=40&md5=13b17d551029d385e173b610111dbcbf",,2-s2.0-0000984421
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001210593&doi=10.1007%2fBF01450852&partnerID=40&md5=8ab9d8a246744d8022be0b015036c9af",,2-s2.0-0001210593
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949803524&partnerID=40&md5=898562d7fe9279d117dd8ab39c5fe6f1",,2-s2.0-84949803524
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002991135&doi=10.1006%2fjmla.1998.2602&partnerID=40&md5=8641064e0a84c9d13259de1a0ccbefcf",,2-s2.0-0002991135
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020120019&doi=10.1016%2f0010-0285%2882%2990007-X&partnerID=40&md5=2e58ed5239fffce195d44ac30c9110dd",,2-s2.0-0020120019
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961198274&partnerID=40&md5=a1fac829434ae93238d7c64ba694a161",,2-s2.0-84961198274
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033071923&doi=10.1006%2fcogp.1998.0710&partnerID=40&md5=aa02c6a9498dd534b91ce19f38bef123",,2-s2.0-0033071923
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976775257&doi=10.1145%2f210332.210337&partnerID=40&md5=974e5001e59e0190522c4e49c7cb8003","Derandornization; perfect hashing; subgraph isomorphism; tree-width",2-s2.0-84976775257
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56049086147&doi=10.1016%2fj.patrec.2008.04.005&partnerID=40&md5=62bf4359adbdf1a62c804777fe4c062a","Label propagation; Object recognition; Semantic segmentation; Video database; Video understanding",2-s2.0-56049086147
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033281425&doi=10.1023%2fA%3a1007662407062&partnerID=40&md5=dc15f95d415b89b15947bf65afef6102",,2-s2.0-0033281425
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644423946&doi=10.1016%2fj.artint.2005.03.001&partnerID=40&md5=107697db833e93d2f6a0a5ccb85eeb83","Information Extraction; Pointwise mutual information; Question answering; Unsupervised",2-s2.0-17644423946
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142259871&doi=10.1162%2f153244303322533205&partnerID=40&md5=5460eee208a4271200c30df2c175f26f","Information Extraction; Kernel Methods; Natural Language Processing",2-s2.0-0142259871
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75149170039&doi=10.1007%2fs10462-009-9137-2&partnerID=40&md5=2121a2cdf5985ec6fa77620211ca6a3c","Comparative Analysis; Continuous Optimization; Differential Evolution; Self-Adaptation; Survey",2-s2.0-75149170039
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032024706&doi=10.1023%2fA%3a1007941100561&partnerID=40&md5=7416393ced18daf29f8c5597a34ae436","Calibration; Epipolar geometry; Fundamental matrix; Parameter estimation; Performance evaluation; Reconstruction; Robust techniques; Software; Uncertainty characterization",2-s2.0-0032024706
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943153743&doi=10.1007%2fs11263-015-0823-z&partnerID=40&md5=8cf71221fd95cae0ca80bbd73534423d","Convolutional neural networks; Deep learning; Synthetic data; Text detection; Text recognition; Text retrieval; Text spotting",2-s2.0-84943153743
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749124915&doi=10.1007%2fs11263-007-0095-3&partnerID=40&md5=e5547ea3d59b0fcd8bcf8c5e63376398","Clustering; Hough transform; Hypothesis selection; MDL; Object categorization; Object detection; Segmentation",2-s2.0-39749124915
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054151476&doi=10.18653%2fv1%2fP17-4012&partnerID=40&md5=fc4cb3929a5d169bcfefefe26ba5271a",,2-s2.0-85054151476
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866018958&doi=10.1016%2fj.patcog.2012.07.021&partnerID=40&md5=f668da49458d8b8ef02c2d236e7214b9","Cluster validity index; Comparative analysis; Crisp clustering",2-s2.0-84866018958
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949810460&partnerID=40&md5=cac94eb2db9a83606fb9735384330d52",,2-s2.0-84949810460
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000038881&doi=10.1016%2f0165-0114%2886%2990077-1&partnerID=40&md5=7374d5ffbf9774997f78e306f2d16129","Interpretation of connectives; Interval valued fuzzy sets; Normal forms; t-conorms; t-norms",2-s2.0-0000038881
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14544296605&doi=10.1016%2fj.fss.2004.08.001&partnerID=40&md5=0da55c732c6243acb00ebf723b522416","Fuzzy differential equations; Fuzzy partial differential equations; Fuzzy-number-valued functions; Generalized differentiability",2-s2.0-14544296605
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011088503&doi=10.1109%2fYAC.2016.7804912&partnerID=40&md5=2fb1ecc1ec8457766a9d11a099b70d31","ARIMA; GRU; LSTM; traffic flow prediction",2-s2.0-85011088503
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032786569&doi=10.1016%2fS0893-6080%2899%2900032-5&partnerID=40&md5=b72e2dffc7e6a75985af1fc112f9621d","Information geometry; Kernel Adatron; Kernel function; Nonlinear classification; Pattern classification; Radial basis function; Riemannian geometry; Support vector machine",2-s2.0-0032786569
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022093855&doi=10.1145%2f3828.3835&partnerID=40&md5=8423e3ab6293d024dd9b9e938ccac303",,2-s2.0-0022093855
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034223827&doi=10.1023%2fA%3a1008191222954&partnerID=40&md5=ae756031f2b9de7300d1369b622d3c38",,2-s2.0-0034223827
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002554855&doi=10.1016%2f0010-0285%2875%2990005-5&partnerID=40&md5=20f483b0c679ae3eab8dbab148f4d04c",,2-s2.0-0002554855
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036522847&doi=10.1016%2fS0031-3203%2802%2900100-0&partnerID=40&md5=cf42eb64ca099c2ba04b9f390799d8a8","Behavior understanding; Detection; Human motion analysis; Semantic description; Tracking",2-s2.0-0036522847
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000269759&doi=10.1145%2f324133.324234&partnerID=40&md5=5ebcc17d1dde4ea5033b15a00422f33b",,2-s2.0-0000269759
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037338309&doi=10.1145%2f3128572.3140444&partnerID=40&md5=8b885cf7631b11254a26251a1a57b7cf",,2-s2.0-85037338309
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033724358&doi=10.1109%2fROBOT.2000.844081&partnerID=40&md5=560f64c7a9f0c261a077c6635f686b1f",,2-s2.0-0033724358
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645690579&partnerID=40&md5=8cb883923e258578bdea13229054447d","Classification; Fast learning; Feature selection; Information theory; Mutual information; Naive Bayes",2-s2.0-33645690579
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034205975&doi=10.1023%2fA%3a1008942012299&partnerID=40&md5=0b1a7dbc4b3f0f863e2476f2865297a1",,2-s2.0-0034205975
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250098710&doi=10.1007%2fBF00123164&partnerID=40&md5=a7dcf1d9e78aa7c0b464b1b4c7c0eda1",,2-s2.0-34250098710
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031651559&doi=10.1023%2fA%3a1007939232436&partnerID=40&md5=adde0854e449031bcabbc38700e3611c","Eigenspace methods; Gesture recognition; Motion analysis; Object recognition; Parametric models of optical flow; Robust estimation; Tracking; View-based representations",2-s2.0-0031651559
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072753030&doi=10.18653%2fv1%2fk16-1002&partnerID=40&md5=b32f9341b1856230c9d1817b195c6bff",,2-s2.0-85072753030
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856742278&doi=10.1177%2f0278364911430419&partnerID=40&md5=4b754985306ce347c61e085775f8f39f","clique tree; graphical models; junction tree; nonlinear optimization; probabilistic inference; SLAM; smoothing and mapping; sparse linear algebra",2-s2.0-84856742278
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549111057&doi=10.1007%2fs10994-009-5108-8&partnerID=40&md5=3d783a9c9e00f529f61acf2d298e7821","Structural SVMs; Structured output prediction; Support vector machines; Training algorithms",2-s2.0-69549111057
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035283961&doi=10.1016%2fS0165-0114%2898%2900402-3&partnerID=40&md5=6c21caa252d5b026e2d45cfa9102239f",,2-s2.0-0035283961
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037345899&doi=10.1145%2f3128572.3140448&partnerID=40&md5=ab3d4d1fd65ca2985a27950ac6707d0f","Adversarial learning; Black-box attack; Deep learning; Neural network; Substitute model",2-s2.0-85037345899
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945709501&doi=10.1145%2f321127.321128&partnerID=40&md5=92aec06fdb137389060f4dac603ff3a4",,2-s2.0-84945709501
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016117886&doi=10.1145%2f321850.321852&partnerID=40&md5=0482f937fc2b31007dc2c2c407ea0234",,2-s2.0-0016117886
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750528717&doi=10.1016%2fj.patcog.2006.06.010&partnerID=40&md5=5fffd226ff7c4df9eeb1efe4389777b7","Color spaces and color constancy; Skin detection; Skin-color modeling",2-s2.0-33750528717
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958549525&partnerID=40&md5=16d22ead3ebd1503ca5c35ab80caa294",,2-s2.0-77958549525
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349031393&doi=10.1007%2fs10462-007-9052-3&partnerID=40&md5=eca427a224d224d92fabc00677b48cc5","Classifiers; Data mining techniques; Intelligent data analysis; Learning algorithms",2-s2.0-38349031393
